order_id,order_date,updated_date,status,channel,fulfillment,shipping_tier,product_id,category,quantity,currency,unit_price,tax,shipping_cost,discount,city,state,country,payment_method,is_business
ORD-0446,2026-02-14 15:58:53,2026-02-14 22:09:28,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,,,,FRESNO,TX,US,Standard,False
ORD-0286,2026-02-14 15:46:57,2026-02-15 02:42:40,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CEDAR HILL,TX,US,Standard,False
ORD-0572,2026-02-14 10:37:17,2026-02-16 10:17:36,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,1.93,,DOUGLASS,KS,US,Standard,False
ORD-0044,2026-02-14 03:09:30,2026-02-15 23:02:39,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,New York,NY,US,Standard,False
ORD-0108,2026-02-14 01:46:28,2026-02-17 02:28:35,Cancelled,US,Platform,Expedited,PROD-52,Sauce,0,,,,,,CORNERSVILLE,TN,US,Standard,False
ORD-0523,2026-02-13 20:50:33,2026-02-14 04:13:05,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,SUNNY ISLES BEACH,FL,US,Standard,False
ORD-0558,2026-02-13 18:59:13,2026-02-15 07:29:23,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,NEW FREEDOM,PA,US,Standard,False
ORD-0134,2026-02-13 18:58:55,2026-02-14 05:53:06,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,NEW FREEDOM,PA,US,Standard,False
ORD-0441,2026-02-13 14:06:41,2026-02-14 08:58:53,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HAMILTON,OH,US,Standard,False
ORD-0062,2026-02-13 13:44:41,2026-02-14 00:11:16,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,TAMPA,FL,US,Standard,False
ORD-0045,2026-02-13 04:13:36,2026-02-15 06:31:16,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,WATERBURY,CT,US,Standard,False
ORD-0170,2026-02-13 03:16:13,2026-02-13 22:29:50,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,EDINBURG,TX,US,Standard,False
ORD-0066,2026-02-12 23:54:53,2026-02-18 22:44:40,Cancelled,US,Platform,Standard,PROD-06,Snack,0,,,,,,KYLE,TX,US,Standard,False
ORD-0284,2026-02-12 21:55:22,2026-02-13 23:23:13,Shipped,US,Platform,Expedited,PROD-18,Bundle,1,USD,55.99,,,,GUTTENBERG,NJ,US,Standard,False
ORD-0086,2026-02-12 19:15:35,2026-02-14 19:48:08,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.94,,,Mount Pleasant,TN,US,Standard,False
ORD-0243,2026-02-12 19:14:51,2026-02-13 06:29:59,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,RICHMOND,TX,US,Standard,False
ORD-0243,2026-02-12 19:14:51,2026-02-13 06:29:59,Shipped,US,Platform,Expedited,PROD-09,Snack,1,USD,13.99,,,,RICHMOND,TX,US,Standard,False
ORD-0187,2026-02-12 18:41:49,2026-02-18 14:41:18,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,MIAMI,FL,US,Standard,False
ORD-0327,2026-02-12 17:03:11,2026-02-15 05:59:49,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,4.88,,MILWAUKEE,WI,US,Standard,False
ORD-0160,2026-02-12 16:35:48,2026-02-16 14:59:38,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,EL PASO,TX,US,Standard,False
ORD-0013,2026-02-12 16:20:13,2026-02-14 02:46:26,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,BALTIMORE,MD,US,Standard,False
ORD-0036,2026-02-12 14:39:32,2026-02-13 04:23:51,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HOUSTON,TX,US,Standard,False
ORD-0029,2026-02-12 13:35:43,2026-02-15 15:53:54,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,WESTLAKE,TX,US,Standard,False
ORD-0171,2026-02-12 12:50:15,2026-02-13 06:08:43,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.52,,,Roswell,GA,US,Standard,True
ORD-0143,2026-02-12 03:39:33,2026-02-15 02:40:25,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,ORLANDO,FL,US,Standard,False
ORD-0237,2026-02-12 03:21:20,2026-02-13 02:04:00,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,SAN FRANCISCO,CA,US,Standard,False
ORD-0497,2026-02-12 03:02:06,2026-02-13 18:42:00,Shipped,US,Platform,Expedited,PROD-21,Seasoning,1,USD,9.99,,,,BROWNSVILLE,TX,US,Standard,False
ORD-0517,2026-02-12 02:24:01,2026-02-12 22:37:15,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,MIRAMAR,FL,US,Standard,False
ORD-0582,2026-02-12 02:00:46,2026-02-12 20:42:45,Shipped,US,Platform,SecondDay,PROD-43,Smoked Salt,1,USD,13.99,,,,Yorba Linda,CA,US,Standard,False
ORD-0222,2026-02-11 23:55:00,2026-02-13 02:23:33,Shipped,US,Platform,Expedited,PROD-21,Seasoning,1,USD,9.99,0.79,,,CLOVIS,NM,US,Standard,False
ORD-0587,2026-02-11 23:08:52,2026-02-12 20:42:53,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,PORTLAND,OR,US,Standard,False
ORD-0096,2026-02-11 22:48:51,2026-02-12 23:25:09,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,,,SAN ANTONIO,TX,US,Standard,False
ORD-0096,2026-02-11 22:48:51,2026-02-12 23:25:09,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,SAN ANTONIO,TX,US,Standard,False
ORD-0052,2026-02-11 21:08:08,2026-02-12 00:28:47,Shipped,US,Platform,Expedited,PROD-18,Bundle,1,USD,55.99,,,,MIAMI,FL,US,Standard,False
ORD-0241,2026-02-11 20:26:07,2026-02-15 20:17:20,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,0.14,3.59,,Aguadilla,,PR,Standard,False
ORD-0525,2026-02-11 20:05:03,2026-02-12 02:39:09,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,KERRVILLE,TX,US,Standard,False
ORD-0352,2026-02-11 19:53:09,2026-02-13 00:15:36,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,Monroe,WA,US,Standard,False
ORD-0533,2026-02-11 19:45:45,2026-02-12 03:13:28,Shipped,US,Platform,Standard,PROD-09,Snack,1,USD,13.99,,,,JACKSONVILLE,FL,US,Standard,True
ORD-0179,2026-02-11 19:13:17,2026-02-12 15:58:44,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,LAVEEN,AZ,US,Standard,False
ORD-0461,2026-02-11 18:10:57,2026-02-12 23:00:13,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,San Diego,CA,US,Standard,False
ORD-0543,2026-02-11 16:01:21,2026-02-14 14:01:19,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,OKEECHOBEE,FL,US,Standard,False
ORD-0042,2026-02-11 04:41:16,2026-02-16 00:58:54,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CITRUS HEIGHTS,CA,US,Standard,False
ORD-0574,2026-02-11 03:36:22,2026-02-13 02:27:07,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,3.08,,Doral,FL,US,Standard,False
ORD-0539,2026-02-11 00:11:19,2026-02-13 01:56:47,Shipped,US,Platform,Expedited,PROD-52,Sauce,3,USD,29.97,,,,SOMERVILLE,MA,US,Standard,False
ORD-0207,2026-02-10 22:46:19,2026-02-11 18:42:35,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,AUSTIN,TX,US,Standard,False
ORD-0393,2026-02-10 20:41:19,2026-02-16 23:23:43,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,SHELBYVILLE,KY,US,Standard,False
ORD-0283,2026-02-10 19:29:57,2026-02-16 18:18:21,Shipped,US,Platform,Expedited,PROD-48,Sauce,3,USD,29.97,1.26,,,BENTON,LA,US,Standard,False
ORD-0359,2026-02-10 19:28:26,2026-02-11 15:40:22,Shipped,US,Platform,Expedited,PROD-52,Sauce,3,USD,29.97,1.26,,,BENTON,LA,US,Standard,False
ORD-0398,2026-02-10 19:11:21,2026-02-11 05:12:16,Shipped,US,Platform,Expedited,PROD-06,Snack,2,USD,27.98,,,,CONROE,TX,US,Standard,False
ORD-0255,2026-02-10 16:44:18,2026-02-10 22:55:53,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,AZLE,TX,US,Standard,False
ORD-0518,2026-02-10 16:29:50,2026-02-11 05:10:10,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,LEHIGH ACRES,FL,US,Standard,False
ORD-0218,2026-02-10 15:50:42,2026-02-16 18:11:33,Cancelled,US,Platform,Standard,PROD-43,Smoked Salt,0,,,,,,ROCKVILLE,MD,US,Standard,False
ORD-0005,2026-02-10 03:29:38,2026-02-11 03:24:49,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,COLLEGE POINT,NY,US,Standard,False
ORD-0550,2026-02-10 01:08:48,2026-02-10 08:49:10,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,Saint Augustine,Florida,US,Standard,False
ORD-0099,2026-02-09 22:58:54,2026-02-10 22:48:03,Shipped,US,Platform,Expedited,PROD-21,Seasoning,1,USD,9.99,,,,JOAQUIN,TX,US,Standard,False
ORD-0099,2026-02-09 22:58:54,2026-02-10 22:48:03,Shipped,US,Platform,Expedited,PROD-35,Seasoning,1,USD,9.99,,,,JOAQUIN,TX,US,Standard,False
ORD-0099,2026-02-09 22:58:54,2026-02-10 22:48:03,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,JOAQUIN,TX,US,Standard,False
ORD-0407,2026-02-09 21:12:37,2026-02-10 07:13:29,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,1.5,,Tacoma,WA,US,Standard,False
ORD-0503,2026-02-09 19:07:10,2026-02-11 00:07:24,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.94,,,SMYRNA,TN,US,Standard,False
ORD-0048,2026-02-09 16:36:30,2026-02-11 01:18:16,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,ASTOR,FL,US,Standard,False
ORD-0033,2026-02-09 13:06:26,2026-02-12 06:09:26,Shipped,US,Platform,Expedited,PROD-34,Seasoning,1,USD,9.99,0.8,,,ENTERPRISE,AL,US,Standard,False
ORD-0201,2026-02-09 12:27:29,2026-03-03 17:44:17,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,ALLISON,IA,US,Standard,False
ORD-0135,2026-02-09 02:29:15,2026-02-09 21:07:11,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.14,,,SPOTSYLVANIA,VA,US,Standard,False
ORD-0028,2026-02-09 01:53:32,2026-02-16 04:56:22,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,PASADENA,TX,US,Standard,False
ORD-0028,2026-02-09 01:53:32,2026-02-16 04:56:22,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,PASADENA,TX,US,Standard,False
ORD-0541,2026-02-09 01:52:05,2026-02-10 01:57:40,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.94,,,GERMANTOWN,TN,US,Standard,False
ORD-0231,2026-02-09 01:50:57,2026-02-10 22:10:31,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.94,,,GERMANTOWN,TN,US,Standard,False
ORD-0490,2026-02-09 01:24:01,2026-02-10 09:44:23,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,RICHMOND,IN,US,Standard,False
ORD-0379,2026-02-09 01:05:25,2026-02-10 10:06:56,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,2,USD,27.98,,,,EAST WENATCHEE,WA,US,Standard,False
ORD-0289,2026-02-09 00:56:58,2026-02-11 20:15:53,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,SAN ANTONIO,TX,US,Standard,False
ORD-0419,2026-02-09 00:44:55,2026-02-09 16:28:06,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,2,USD,27.98,,,,MIAMI,FL,US,Standard,False
ORD-0392,2026-02-09 00:15:36,2026-03-10 12:22:32,Shipped,US,Platform,Expedited,PROD-05,Bundle,1,USD,35.99,,,,ONTARIO,CA,US,Standard,False
ORD-0499,2026-02-09 00:06:37,2026-02-11 08:37:51,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,MERRITT ISLAND,FL,US,Standard,False
ORD-0139,2026-02-08 23:33:30,2026-02-09 16:26:11,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,FORT MYERS,FL,US,Standard,False
ORD-0063,2026-02-08 23:15:10,2026-02-09 19:52:00,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.14,,,KING GEORGE,VA,US,Standard,False
ORD-0472,2026-02-08 22:55:23,2026-02-09 17:07:41,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,0.2,,,Cornelius,NC,US,Standard,False
ORD-0129,2026-02-08 22:25:14,2026-02-12 10:10:35,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,0.28,,,YADKINVILLE,NC,US,Standard,False
ORD-0604,2026-02-08 21:06:21,2026-02-09 18:38:13,Shipped,US,Platform,Expedited,PROD-09,Snack,3,USD,41.97,,,,BOSTON,MA,US,Standard,False
ORD-0521,2026-02-08 19:31:35,2026-02-09 13:24:14,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,,,,NOVI,MI,US,Standard,False
ORD-0065,2026-02-08 18:29:22,2026-02-08 20:26:35,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,0.72,,,LAWRENCEVILLE,GA,US,Standard,False
ORD-0015,2026-02-08 16:29:32,2026-02-09 00:45:15,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.28,,,GILBERT,AZ,US,Standard,False
ORD-0157,2026-02-08 16:13:24,2026-02-17 15:48:47,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,ODESSA,TX,US,Standard,False
ORD-0041,2026-02-08 16:12:25,2026-02-09 16:23:09,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,0.62,,,CHAPEL HILL,TN,US,Standard,False
ORD-0493,2026-02-08 15:04:08,2026-02-11 21:48:56,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,SIDNEY,MT,US,Standard,False
ORD-0380,2026-02-08 14:52:18,2026-02-08 20:36:22,Shipped,US,Platform,Expedited,PROD-35,Seasoning,1,USD,9.99,,,,LAREDO,TEXAS,US,Standard,True
ORD-0188,2026-02-08 11:02:39,2026-02-09 03:00:58,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,Woodland,CA,US,Standard,False
ORD-0217,2026-02-08 01:42:19,2026-02-09 06:19:59,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,2,USD,27.98,,,,HOCKLEY,TX,US,Standard,False
ORD-0053,2026-02-07 23:48:45,2026-02-11 22:35:49,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,BOSTON,MA,US,Standard,False
ORD-0338,2026-02-07 21:37:33,2026-02-10 04:46:03,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,EL PASO,TX,US,Standard,False
ORD-0296,2026-02-07 20:29:19,2026-02-08 07:28:42,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,PEMBROKE PINES,FL,US,Standard,False
ORD-0252,2026-02-07 20:26:39,2026-02-13 03:55:47,Shipped,US,Platform,Expedited,PROD-19,Accessory,1,USD,99.99,9.37,,,SAN JOSE,CA,US,Standard,False
ORD-0462,2026-02-07 17:20:10,2026-02-09 05:13:13,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,SAN FRANCISCO,CA,US,Standard,False
ORD-0456,2026-02-07 15:30:40,2026-02-09 04:24:03,Shipped,US,Platform,SecondDay,PROD-52,Sauce,1,USD,9.99,,,,SPRING HILL,FL,US,Standard,False
ORD-0619,2026-02-07 14:46:51,2026-02-10 06:05:03,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,0.28,,,BELMONT,NC,US,Standard,False
ORD-0270,2026-02-07 14:05:49,2026-02-08 06:02:20,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,AUSTIN,TX,US,Standard,False
ORD-0202,2026-02-07 05:19:19,2026-02-08 02:16:23,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,PASADENA,TX,US,Standard,False
ORD-0162,2026-02-07 00:28:49,2026-02-07 11:26:24,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,SICKLERVILLE,NJ,US,Standard,False
ORD-0556,2026-02-06 23:35:34,2026-02-10 15:19:05,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,0.2,,,VIRGINIA BEACH,VA,US,Standard,False
ORD-0402,2026-02-06 22:53:54,2026-02-09 07:00:24,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,0.35,0.28,,AVONDALE,AZ,US,Standard,False
ORD-0402,2026-02-06 22:53:54,2026-02-09 07:00:24,Shipped,US,Platform,Standard,PROD-16,Bundle,2,USD,71.98,1.8,3.33,,AVONDALE,AZ,US,Standard,False
ORD-0402,2026-02-06 22:53:54,2026-02-09 07:00:24,Shipped,US,Platform,Standard,PROD-18,Bundle,1,USD,55.99,1.4,0.95,,AVONDALE,AZ,US,Standard,False
ORD-0477,2026-02-06 21:47:16,2026-02-07 05:50:18,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,,,,MADISON HEIGHTS,MI,US,Standard,False
ORD-0106,2026-02-06 14:31:32,2026-02-07 09:12:38,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,,,,MAGNOLIA,TX,US,Standard,False
ORD-0390,2026-02-06 11:15:31,2026-02-07 02:27:18,Shipped,US,Platform,SecondDay,PROD-43,Smoked Salt,1,USD,13.99,,,,GLEN BURNIE,MD,US,Standard,False
ORD-0002,2026-02-06 05:26:19,2026-02-10 01:44:08,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,1.3,,ROCKFORD,IL,US,Standard,False
ORD-0578,2026-02-06 04:32:11,2026-02-07 10:22:28,Shipped,US,Platform,Expedited,PROD-16,Bundle,1,USD,35.99,0.72,,,CASA GRANDE,AZ,US,Standard,False
ORD-0562,2026-02-06 02:45:25,2026-02-11 19:12:21,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,0.14,,,Lares,PR,US,Standard,False
ORD-0081,2026-02-06 02:19:33,2026-02-13 03:52:35,Shipped,US,Platform,NextDay,PROD-19,Accessory,1,USD,99.99,10.35,,,CHINO VALLEY,AZ,US,Standard,False
ORD-0206,2026-02-06 00:56:55,2026-02-07 02:44:00,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,,,,ROYSE CITY,TX,US,Standard,False
ORD-0035,2026-02-06 00:49:28,2026-02-07 02:31:44,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,TUCSON,AZ,US,Standard,False
ORD-0509,2026-02-05 20:57:37,2026-02-06 22:14:57,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,ROCKPORT,TX,US,Standard,False
ORD-0428,2026-02-05 20:03:09,2026-02-19 21:22:41,Shipped,US,Platform,Standard,PROD-07,Snack,1,USD,13.99,,,,KIHEI,HI,US,Standard,True
ORD-0428,2026-02-05 20:03:09,2026-02-19 21:22:41,Shipped,US,Platform,Standard,PROD-09,Snack,1,USD,13.99,,,,KIHEI,HI,US,Standard,True
ORD-0428,2026-02-05 20:03:09,2026-02-19 21:22:41,Shipped,US,Platform,Standard,PROD-09,Snack,4,USD,55.96,,,,KIHEI,HI,US,Standard,True
ORD-0428,2026-02-05 20:03:09,2026-02-19 21:22:41,Shipped,US,Platform,Standard,PROD-07,Snack,4,USD,55.96,,,,KIHEI,HI,US,Standard,True
ORD-0455,2026-02-05 19:25:32,2026-02-06 09:25:59,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,,,,WESTON,FL,US,Standard,False
ORD-0367,2026-02-05 17:26:22,2026-02-07 23:45:09,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,SAN ANTONIO,TX,US,Standard,False
ORD-0092,2026-02-05 15:54:56,2026-02-05 23:59:33,Shipped,US,Platform,Expedited,PROD-18,Bundle,1,USD,55.99,,,,MELBOURNE,FL,US,Standard,False
ORD-0340,2026-02-05 15:02:46,2026-02-05 21:28:22,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,2,USD,39.98,,,,CAPE CORAL,FL,US,Standard,False
ORD-0565,2026-02-05 13:37:51,2026-02-07 02:29:02,Shipped,US,Platform,Expedited,PROD-45,Sauce,1,USD,9.99,,,,ROCHESTER HILLS,MI,US,Standard,False
ORD-0565,2026-02-05 13:37:51,2026-02-07 02:29:02,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,ROCHESTER HILLS,MI,US,Standard,False
ORD-0346,2026-02-05 09:32:20,2026-02-06 00:38:36,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,PARKVILLE,MD,US,Standard,False
ORD-0242,2026-02-05 05:09:20,2026-02-06 04:33:29,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,ELK GROVE,CA,US,Standard,True
ORD-0014,2026-02-05 04:17:29,2026-02-18 14:58:54,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,PHOENIX,AZ,US,Standard,False
ORD-0316,2026-02-05 03:49:29,2026-02-06 02:21:04,Shipped,US,Platform,Expedited,PROD-52,Sauce,2,USD,19.98,,,,SAN FRANCISCO,CA,US,Standard,False
ORD-0388,2026-02-04 21:56:42,2026-02-05 19:55:03,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,PRESCOTT,AZ,US,Standard,False
ORD-0274,2026-02-04 20:54:34,2026-02-05 04:03:03,Shipped,US,Platform,Expedited,PROD-06,Snack,1,USD,13.99,,,,WILDWOOD,FL,US,Standard,False
ORD-0167,2026-02-04 19:06:08,2026-02-06 18:23:08,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,West Roxbury,MA,US,Standard,False
ORD-0616,2026-02-04 15:04:09,2026-02-05 18:35:47,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,SAN ANTONIO,TX,US,Standard,False
ORD-0485,2026-02-04 13:57:17,2026-02-09 16:14:51,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,,,PITTSFIELD,VT,US,Standard,False
ORD-0606,2026-02-04 12:07:48,2026-02-05 01:41:11,Shipped,US,Platform,Expedited,PROD-06,Snack,1,USD,13.99,,,,PHARR,TX,US,Standard,False
ORD-0505,2026-02-04 04:39:29,2026-02-05 14:47:29,Cancelled,US,Platform,Standard,PROD-43,Smoked Salt,0,,,,,,CHARLESTON,SC,US,Standard,False
ORD-0244,2026-02-04 02:46:26,2026-02-16 23:13:24,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,0.41,,,OKLAHOMA CITY,OK,US,Standard,False
ORD-0244,2026-02-04 02:46:26,2026-02-16 23:13:24,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,0.41,,,OKLAHOMA CITY,OK,US,Standard,False
ORD-0244,2026-02-04 02:46:26,2026-02-16 23:13:24,Shipped,US,Platform,Expedited,PROD-21,Seasoning,2,USD,19.98,0.82,,,OKLAHOMA CITY,OK,US,Standard,False
ORD-0244,2026-02-04 02:46:26,2026-02-16 23:13:24,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,0.41,,,OKLAHOMA CITY,OK,US,Standard,False
ORD-0567,2026-02-04 02:29:11,2026-02-15 11:20:18,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CITRUS HEIGHTS,CA,US,Standard,False
ORD-0563,2026-02-04 01:57:35,2026-02-04 07:38:23,Shipped,US,Platform,Expedited,PROD-06,Snack,1,USD,13.99,,,,LONGWOOD,FL,US,Standard,False
ORD-0190,2026-02-04 00:54:24,2026-02-05 13:24:52,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,SPRING,TX,US,Standard,False
ORD-0476,2026-02-03 20:43:52,2026-02-05 16:21:00,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,CAPE CORAL,FL,US,Standard,False
ORD-0511,2026-02-03 19:16:44,2026-02-10 13:13:38,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,CHAPLIN,CONNECTICUT,US,Standard,False
ORD-0059,2026-02-03 18:01:25,2026-02-04 17:56:48,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HIALEAH,FL,US,Standard,False
ORD-0475,2026-02-03 17:59:14,2026-02-04 19:39:33,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,,,PORT ARTHUR,TX,US,Standard,False
ORD-0561,2026-02-03 17:08:19,2026-02-04 15:12:16,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,FORT WORTH,TX,US,Standard,False
ORD-0253,2026-02-03 17:04:36,2026-02-04 05:40:43,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HOUSTON,TX,US,Standard,False
ORD-0022,2026-02-03 15:49:47,2026-02-05 10:40:13,Shipped,US,Platform,Expedited,PROD-07,Snack,1,USD,13.99,,,,MERRITT ISLAND,FL,US,Standard,False
ORD-0314,2026-02-03 05:30:07,2026-02-04 18:04:08,Shipped,US,Platform,Expedited,PROD-52,Sauce,1,USD,9.99,,,,SUN VALLEY,NV,US,Standard,False
ORD-0460,2026-02-03 03:17:58,2026-02-03 14:25:41,Shipped,US,Platform,Expedited,PROD-50,Sauce,1,USD,9.99,,,,DETROIT,MI,US,Standard,False
ORD-0161,2026-02-03 02:11:29,2026-02-03 23:17:18,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,,,,SPRINGFIELD,PA,US,Standard,False
